證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
069699,T50反1群益5C購02,0,0,0,0,0,0,0,0,0,"-270,000",0,0,0,0,"270,000","-270,000","-270,000",20260609
069532,鴻海元大5B購14,0,0,0,0,0,0,0,0,0,"-270,000",0,0,0,"15,000","285,000","-270,000","-270,000",20260609
068956,南亞科凱基61購03,0,0,0,0,0,0,0,0,0,"-270,000",0,0,0,"294,000","564,000","-270,000","-270,000",20260609
062930,華東統一64購01,0,0,0,0,0,0,0,0,0,"-270,000",0,0,0,"2,000","272,000","-270,000","-270,000",20260609
063669,貿聯永豐5C購04,0,0,0,0,0,0,0,0,0,"-270,000",0,0,0,0,"270,000","-270,000","-270,000",20260609
057334,華城元大5C購01,0,0,0,0,0,0,0,0,0,"-270,000",0,0,0,"40,000","310,000","-270,000","-270,000",20260609
067689,智邦群益5B購10,0,0,0,0,0,0,0,0,0,"-270,000",0,0,0,"493,000","763,000","-270,000","-270,000",20260609
067645,華城凱基63購01,0,0,0,0,0,0,0,0,0,"-270,000",0,0,0,"10,000","280,000","-270,000","-270,000",20260609
1727,中華化,"1,226,158","1,495,756","-269,598",0,0,0,0,0,0,"-1,300","2,000","3,031","-1,031","29,763","30,032",-269,"-270,898",20260609
064924,昇陽半富邦5B購01,0,0,0,0,0,0,0,0,0,"-271,000",0,0,0,0,"271,000","-271,000","-271,000",20260609
066780,T50反1國票5B購02,0,0,0,0,0,0,0,0,0,"-271,000",0,0,0,"260,000","531,000","-271,000","-271,000",20260609
063052,迅得元大5A購01,0,0,0,0,0,0,0,0,0,"-271,000",0,0,0,0,"271,000","-271,000","-271,000",20260609
3591,艾笛森,"178,581","449,828","-271,247",0,0,0,0,0,0,-102,"7,000","7,102",-102,0,0,0,"-271,349",20260609
063452,漢唐統一74購01,0,0,0,0,0,0,0,0,0,"-272,000",0,0,0,"459,000","731,000","-272,000","-272,000",20260609
062988,長興富邦5A購01,0,0,0,0,0,0,0,0,0,"-272,000",0,0,0,"35,000","307,000","-272,000","-272,000",20260609
057998,亞光元大59購02,0,0,0,0,0,0,0,0,0,"-272,000",0,0,0,"74,000","346,000","-272,000","-272,000",20260609
067922,技嘉台新5B購02,0,0,0,0,0,0,0,0,0,"-273,000",0,0,0,"23,000","296,000","-273,000","-273,000",20260609
057528,聯鈞統一63購02,0,0,0,0,0,0,0,0,0,"-273,000",0,0,0,0,"273,000","-273,000","-273,000",20260609
067395,文曄元大5B購04,0,0,0,0,0,0,0,0,0,"-273,000",0,0,0,"1,000","274,000","-273,000","-273,000",20260609
2467,志聖,"694,019","952,000","-257,981",0,0,0,0,"1,000","-1,000","-14,178","4,000","11,805","-7,805","21,391","27,764","-6,373","-273,159",20260609
5243,乙盛-KY,"1,204,048","1,650,988","-446,940",0,0,0,0,0,0,"173,630","67,000","6,126","60,874","134,686","21,930","112,756","-273,310",20260609
068697,益登國票5C購01,0,0,0,0,0,0,0,0,0,"-274,000",0,0,0,"43,000","317,000","-274,000","-274,000",20260609
069943,技嘉台新63購02,0,0,0,0,0,0,0,0,0,"-275,000",0,0,0,0,"275,000","-275,000","-275,000",20260609
03090T,燿華凱基5A售04,0,0,0,0,0,0,0,0,0,"-275,000",0,0,0,"32,000","307,000","-275,000","-275,000",20260609
060588,聯強凱基5A購01,0,0,0,0,0,0,0,0,0,"-275,000",0,0,0,"2,000","277,000","-275,000","-275,000",20260609
069290,臻鼎富邦63購02,0,0,0,0,0,0,0,0,0,"-275,000",0,0,0,0,"275,000","-275,000","-275,000",20260609
069690,祥碩富邦64購02,0,0,0,0,0,0,0,0,0,"-276,000",0,0,0,"12,000","288,000","-276,000","-276,000",20260609
063155,貿聯兆豐64購01,0,0,0,0,0,0,0,0,0,"-277,000",0,0,0,"55,000","332,000","-277,000","-277,000",20260609
064703,華城元大5A購03,0,0,0,0,0,0,0,0,0,"-278,000",0,0,0,"52,000","330,000","-278,000","-278,000",20260609
00981T,平衡凱基雙核收息,0,"23,000","-23,000",0,0,0,0,0,0,"-256,439",0,"650,000","-650,000","1,138,000","744,439","393,561","-279,439",20260609
054902,國泰金元富5A購01,0,0,0,0,0,0,0,0,0,"-280,000",0,0,0,"600,000","880,000","-280,000","-280,000",20260609
052921,帆宣群益59購01,0,0,0,0,0,0,0,0,0,"-280,000",0,0,0,0,"280,000","-280,000","-280,000",20260609
067189,華邦電國泰5C購03,0,0,0,0,0,0,0,0,0,"-281,000",0,0,0,0,"281,000","-281,000","-281,000",20260609
067465,晶豪科台新5B購08,0,0,0,0,0,0,0,0,0,"-281,000",0,0,0,"267,000","548,000","-281,000","-281,000",20260609
068019,順德統一65購01,0,0,0,0,0,0,0,0,0,"-281,000",0,0,0,"3,000","284,000","-281,000","-281,000",20260609
068370,光寶科永豐65購01,0,0,0,0,0,0,0,0,0,"-281,000",0,0,0,0,"281,000","-281,000","-281,000",20260609
068671,TPK富邦61購01,0,0,0,0,0,0,0,0,0,"-282,000",0,0,0,"445,000","727,000","-282,000","-282,000",20260609
057433,鴻海兆豐63購01,0,0,0,0,0,0,0,0,0,"-282,000",0,0,0,0,"282,000","-282,000","-282,000",20260609
066721,聯詠富邦5B購02,0,0,0,0,0,0,0,0,0,"-282,000",0,0,0,"5,000","287,000","-282,000","-282,000",20260609
063479,鴻勁統一65購01,0,0,0,0,0,0,0,0,0,"-282,000",0,0,0,"49,000","331,000","-282,000","-282,000",20260609
3035,智原,"1,356,826","2,337,106","-980,280",0,0,0,"2,000",0,"2,000","696,268","389,000","31,000","358,000","432,464","94,196","338,268","-282,012",20260609
070463,技嘉元大5C購05,0,0,0,0,0,0,0,0,0,"-283,000",0,0,0,0,"283,000","-283,000","-283,000",20260609
069039,聯詠元大5B購08,0,0,0,0,0,0,0,0,0,"-283,000",0,0,0,"4,000","287,000","-283,000","-283,000",20260609
069103,智原永豐63購02,0,0,0,0,0,0,0,0,0,"-283,000",0,0,0,"28,000","311,000","-283,000","-283,000",20260609
054732,燿華永豐59購03,0,0,0,0,0,0,0,0,0,"-283,000",0,0,0,0,"283,000","-283,000","-283,000",20260609
058405,洋基富邦63購01,0,0,0,0,0,0,0,0,0,"-283,000",0,0,0,"219,000","502,000","-283,000","-283,000",20260609
069015,T50反1元大5B購07,0,0,0,0,0,0,0,0,0,"-284,000",0,0,0,0,"284,000","-284,000","-284,000",20260609
061929,牧德元大63購01,0,0,0,0,0,0,0,0,0,"-284,000",0,0,0,"26,000","310,000","-284,000","-284,000",20260609
046573,世芯永豐5A購02,0,0,0,0,0,0,0,0,0,"-284,000",0,0,0,"40,000","324,000","-284,000","-284,000",20260609
6919,康霈*,"833,851","1,108,203","-274,352",0,0,0,0,0,0,"-10,245",0,"6,000","-6,000","5,000","9,245","-4,245","-284,597",20260609
03734B,臺股指富邦65熊09,0,0,0,0,0,0,0,0,0,"-285,000",0,0,0,"208,000","493,000","-285,000","-285,000",20260609
070101,緯穎元大61購11,0,0,0,0,0,0,0,0,0,"-285,000",0,0,0,0,"285,000","-285,000","-285,000",20260609
070156,長華永豐61購01,0,0,0,0,0,0,0,0,0,"-286,000",0,0,0,"18,000","304,000","-286,000","-286,000",20260609
070309,南亞科元大61購08,0,0,0,0,0,0,0,0,0,"-286,000",0,0,0,0,"286,000","-286,000","-286,000",20260609
03444T,臺股指富邦63售10,0,0,0,0,0,0,0,0,0,"-286,000",0,0,0,0,"286,000","-286,000","-286,000",20260609
067842,台玻元大5B購05,0,0,0,0,0,0,0,0,0,"-287,000",0,0,0,0,"287,000","-287,000","-287,000",20260609
068312,富鼎統一75購01,0,0,0,0,0,0,0,0,0,"-289,000",0,0,0,"31,000","320,000","-289,000","-289,000",20260609
070434,T50反1元大5C購07,0,0,0,0,0,0,0,0,0,"-289,000",0,0,0,0,"289,000","-289,000","-289,000",20260609
065612,TPK富邦5C購01,0,0,0,0,0,0,0,0,0,"-289,000",0,0,0,"299,000","588,000","-289,000","-289,000",20260609
064082,京元電富邦5C購03,0,0,0,0,0,0,0,0,0,"-290,000",0,0,0,0,"290,000","-290,000","-290,000",20260609
035170,亞光元大59購01,0,0,0,0,0,0,0,0,0,"-290,000",0,0,0,"10,000","300,000","-290,000","-290,000",20260609
059207,台塑化元大59購02,0,0,0,0,0,0,0,0,0,"-290,000",0,0,0,0,"290,000","-290,000","-290,000",20260609
054921,立積兆豐61購01,0,0,0,0,0,0,0,0,0,"-290,000",0,0,0,0,"290,000","-290,000","-290,000",20260609
055877,中興電元大58購03,0,0,0,0,0,0,0,0,0,"-291,000",0,0,0,"8,000","299,000","-291,000","-291,000",20260609
068718,矽統元大5B購01,0,0,0,0,0,0,0,0,0,"-291,000",0,0,0,"13,000","304,000","-291,000","-291,000",20260609
061053,京鼎元大59購02,0,0,0,0,0,0,0,0,0,"-291,000",0,0,0,0,"291,000","-291,000","-291,000",20260609
070012,神達台新5C購01,0,0,0,0,0,0,0,0,0,"-291,000",0,0,0,"10,000","301,000","-291,000","-291,000",20260609
068439,光寶科統一65購02,0,0,0,0,0,0,0,0,0,"-292,000",0,0,0,0,"292,000","-292,000","-292,000",20260609
066997,晶豪科群益5C購02,0,0,0,0,0,0,0,0,0,"-292,000",0,0,0,"122,000","414,000","-292,000","-292,000",20260609
065756,國泰金富邦63購01,0,0,0,0,0,0,0,0,0,"-292,000",0,0,0,"75,000","367,000","-292,000","-292,000",20260609
2498,宏達電,"1,643,216","1,815,000","-171,784",0,0,0,0,0,0,"-121,109","99,000","178,673","-79,673","228,909","270,345","-41,436","-292,893",20260609
068996,大毅台新5B購03,0,0,0,0,0,0,0,0,0,"-293,000",0,0,0,0,"293,000","-293,000","-293,000",20260609
03266T,臺股指富邦62售05,0,0,0,0,0,0,0,0,0,"-293,000",0,0,0,"2,000","295,000","-293,000","-293,000",20260609
6531,愛普*,"2,420,634","2,624,662","-204,028",0,0,0,"17,000","64,000","-47,000","-42,114",0,"40,000","-40,000","85,331","87,445","-2,114","-293,142",20260609
03307T,聯電國票5B售04,0,0,0,0,0,0,0,0,0,"-294,000",0,0,0,"412,000","706,000","-294,000","-294,000",20260609
068937,聯詠富邦61購01,0,0,0,0,0,0,0,0,0,"-294,000",0,0,0,"22,000","316,000","-294,000","-294,000",20260609
067456,台灣50台新5B購09,0,0,0,0,0,0,0,0,0,"-294,000",0,0,0,"66,000","360,000","-294,000","-294,000",20260609
067508,華城元大5B購02,0,0,0,0,0,0,0,0,0,"-295,000",0,0,0,0,"295,000","-295,000","-295,000",20260609
068691,晶豪科國票5B購04,0,0,0,0,0,0,0,0,0,"-295,000",0,0,0,"54,000","349,000","-295,000","-295,000",20260609
070762,強茂元大5C購07,0,0,0,0,0,0,0,0,0,"-295,000",0,0,0,0,"295,000","-295,000","-295,000",20260609
065898,華通國泰5C購01,0,0,0,0,0,0,0,0,0,"-295,000",0,0,0,0,"295,000","-295,000","-295,000",20260609
059069,亞翔統一62購03,0,0,0,0,0,0,0,0,0,"-296,000",0,0,0,0,"296,000","-296,000","-296,000",20260609
066900,聯詠元大5B購02,0,0,0,0,0,0,0,0,0,"-297,000",0,0,0,"31,000","328,000","-297,000","-297,000",20260609
056182,材料群益5A購01,0,0,0,0,0,0,0,0,0,"-297,000",0,0,0,0,"297,000","-297,000","-297,000",20260609
065050,矽力國票5B購02,0,0,0,0,0,0,0,0,0,"-297,000",0,0,0,"137,000","434,000","-297,000","-297,000",20260609
062591,信錦國票5B購01,0,0,0,0,0,0,0,0,0,"-298,000",0,0,0,"21,000","319,000","-298,000","-298,000",20260609
032874,長榮太第一56購01,0,0,0,0,0,0,0,0,0,"-298,000",0,0,0,0,"298,000","-298,000","-298,000",20260609
069156,台積電凱基75購02,0,0,0,0,0,0,0,0,0,"-299,000",0,0,0,0,"299,000","-299,000","-299,000",20260609
063480,華城國泰5B購01,0,0,0,0,0,0,0,0,0,"-299,000",0,0,0,"145,000","444,000","-299,000","-299,000",20260609
059527,AES元富59購06,0,0,0,0,0,0,0,0,0,"-299,000",0,0,0,0,"299,000","-299,000","-299,000",20260609
068341,敬鵬群益5B購02,0,0,0,0,0,0,0,0,0,"-299,000",0,0,0,"121,000","420,000","-299,000","-299,000",20260609
064897,菱生兆豐5C購01,0,0,0,0,0,0,0,0,0,"-299,000",0,0,0,0,"299,000","-299,000","-299,000",20260609
054395,上証2X群益58購01,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,0,"300,000","-300,000","-300,000",20260609
065468,盟立永豐61購02,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,0,"300,000","-300,000","-300,000",20260609
068899,金寶永豐61購01,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,0,"300,000","-300,000","-300,000",20260609
03017T,毅嘉國票5A售03,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,0,"300,000","-300,000","-300,000",20260609
055594,道瓊銀國泰59購01,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,0,"300,000","-300,000","-300,000",20260609
067619,富鼎國泰5C購01,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,"63,000","363,000","-300,000","-300,000",20260609
070663,富世達富邦62購01,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,0,"300,000","-300,000","-300,000",20260609
07661U,台玻元富59售02,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,0,"300,000","-300,000","-300,000",20260609
069442,jpp永豐63購01,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,0,"300,000","-300,000","-300,000",20260609
069799,精成科統一58購01,0,0,0,0,0,0,0,0,0,"-300,000",0,0,0,0,"300,000","-300,000","-300,000",20260609
6168,宏齊,"559,245","857,348","-298,103",0,0,0,0,0,0,"-2,000","4,000","6,000","-2,000",0,0,0,"-300,103",20260609
065982,嘉晶台新5B購01,0,0,0,0,0,0,0,0,0,"-301,000",0,0,0,"3,000","304,000","-301,000","-301,000",20260609
069105,日月光永豐5C購02,0,0,0,0,0,0,0,0,0,"-302,000",0,0,0,"22,000","324,000","-302,000","-302,000",20260609
063664,昇貿永豐5C購01,0,0,0,0,0,0,0,0,0,"-302,000",0,0,0,"20,000","322,000","-302,000","-302,000",20260609
061160,威健富邦63購01,0,0,0,0,0,0,0,0,0,"-303,000",0,0,0,"309,000","612,000","-303,000","-303,000",20260609
069741,祥碩元大5C購02,0,0,0,0,0,0,0,0,0,"-303,000",0,0,0,0,"303,000","-303,000","-303,000",20260609
066150,晶豪科永豐5C購03,0,0,0,0,0,0,0,0,0,"-303,000",0,0,0,0,"303,000","-303,000","-303,000",20260609
064443,智邦群益5A購08,0,0,0,0,0,0,0,0,0,"-304,000",0,0,0,"3,000","307,000","-304,000","-304,000",20260609
068719,燿華元大5B購03,0,0,0,0,0,0,0,0,0,"-304,000",0,0,0,0,"304,000","-304,000","-304,000",20260609
068473,正文統一69購01,0,0,0,0,0,0,0,0,0,"-304,000",0,0,0,0,"304,000","-304,000","-304,000",20260609
055709,台塑元大58購01,0,0,0,0,0,0,0,0,0,"-305,000",0,0,0,0,"305,000","-305,000","-305,000",20260609
069806,強茂富邦5C購02,0,0,0,0,0,0,0,0,0,"-305,000",0,0,0,"41,000","346,000","-305,000","-305,000",20260609
03052T,臺股指富邦5A售15,0,0,0,0,0,0,0,0,0,"-305,000",0,0,0,"40,000","345,000","-305,000","-305,000",20260609
062882,台泥兆豐64購01,0,0,0,0,0,0,0,0,0,"-305,000",0,0,0,"11,000","316,000","-305,000","-305,000",20260609
043080,神達元大59購02,0,0,0,0,0,0,0,0,0,"-305,000",0,0,0,0,"305,000","-305,000","-305,000",20260609
070006,南亞科台新61購01,0,0,0,0,0,0,0,0,0,"-305,000",0,0,0,"5,000","310,000","-305,000","-305,000",20260609
047671,慧洋群益59購01,0,0,0,0,0,0,0,0,0,"-305,000",0,0,0,"140,000","445,000","-305,000","-305,000",20260609
08531U,臺股指元富5A售09,0,0,0,0,0,0,0,0,0,"-305,000",0,0,0,0,"305,000","-305,000","-305,000",20260609
3010,華立,"701,156","484,125","217,031",0,0,0,"6,000","521,000","-515,000","-7,601","4,000","10,727","-6,727","1,000","1,874",-874,"-305,570",20260609
00757,統一FANG+,"37,501","173,000","-135,499",0,0,0,0,0,0,"-171,081","4,000","13,000","-9,000","547,136","709,217","-162,081","-306,580",20260609
064237,華城元大63購02,0,0,0,0,0,0,0,0,0,"-307,000",0,0,0,"1,000","308,000","-307,000","-307,000",20260609
067575,AES群益5B購04,0,0,0,0,0,0,0,0,0,"-308,000",0,0,0,"504,000","812,000","-308,000","-308,000",20260609
057559,京元電永豐5B購01,0,0,0,0,0,0,0,0,0,"-308,000",0,0,0,0,"308,000","-308,000","-308,000",20260609
070078,威盛元大5C購01,0,0,0,0,0,0,0,0,0,"-308,000",0,0,0,0,"308,000","-308,000","-308,000",20260609
067693,晶豪科群益5B購05,0,0,0,0,0,0,0,0,0,"-309,000",0,0,0,"200,000","509,000","-309,000","-309,000",20260609
08903U,金像電國票5B售01,0,0,0,0,0,0,0,0,0,"-309,000",0,0,0,"74,000","383,000","-309,000","-309,000",20260609
058670,長榮元大5B購02,0,0,0,0,0,0,0,0,0,"-311,000",0,0,0,0,"311,000","-311,000","-311,000",20260609
058163,光罩元大59購03,0,0,0,0,0,0,0,0,0,"-311,000",0,0,0,0,"311,000","-311,000","-311,000",20260609
068674,緯穎富邦63購03,0,0,0,0,0,0,0,0,0,"-312,000",0,0,0,"160,000","472,000","-312,000","-312,000",20260609
068155,智原元大5B購07,0,0,0,0,0,0,0,0,0,"-313,000",0,0,0,0,"313,000","-313,000","-313,000",20260609
04021C,臺股指元大5C牛19,0,0,0,0,0,0,0,0,0,"-313,000",0,0,0,"14,000","327,000","-313,000","-313,000",20260609
051632,滬深2X國票6B購01,0,0,0,0,0,0,0,0,0,"-314,000",0,0,0,"56,000","370,000","-314,000","-314,000",20260609
070466,微星元大64購04,0,0,0,0,0,0,0,0,0,"-315,000",0,0,0,0,"315,000","-315,000","-315,000",20260609
070413,中興電群益5C購01,0,0,0,0,0,0,0,0,0,"-315,000",0,0,0,0,"315,000","-315,000","-315,000",20260609
058652,美時元大59購04,0,0,0,0,0,0,0,0,0,"-315,000",0,0,0,0,"315,000","-315,000","-315,000",20260609
059850,SGBR2X中信63購02,0,0,0,0,0,0,0,0,0,"-315,000",0,0,0,0,"315,000","-315,000","-315,000",20260609
042869,鴻海統一57購01,"10,000",0,"10,000",0,0,0,0,0,0,"-326,000",0,0,0,"791,000","1,117,000","-326,000","-316,000",20260609
069420,羅昇統一58購01,0,0,0,0,0,0,0,0,0,"-316,000",0,0,0,0,"316,000","-316,000","-316,000",20260609
067582,臺股指群益5B購28,0,0,0,0,0,0,0,0,0,"-317,000",0,0,0,"3,000","320,000","-317,000","-317,000",20260609
057355,永豐金元大58購01,0,0,0,0,0,0,0,0,0,"-318,000",0,0,0,"44,000","362,000","-318,000","-318,000",20260609
065192,瑞儀富邦5B購01,0,0,0,0,0,0,0,0,0,"-319,000",0,0,0,"18,000","337,000","-319,000","-319,000",20260609
067046,勤誠元大61購04,0,0,0,0,0,0,0,0,0,"-320,000",0,0,0,"199,000","519,000","-320,000","-320,000",20260609
058162,光罩元大59購02,0,0,0,0,0,0,0,0,0,"-320,000",0,0,0,"10,000","330,000","-320,000","-320,000",20260609
070302,華碩元大5C購05,0,0,0,0,0,0,0,0,0,"-320,000",0,0,0,0,"320,000","-320,000","-320,000",20260609
067526,智原元大5B購05,0,0,0,0,0,0,0,0,0,"-322,000",0,0,0,"40,000","362,000","-322,000","-322,000",20260609
065407,台積電富邦75購01,0,0,0,0,0,0,0,0,0,"-322,000",0,0,0,"76,000","398,000","-322,000","-322,000",20260609
00885,富邦越南,"78,254","336,000","-257,746",0,0,0,0,0,0,"-65,152",0,0,0,"651,000","716,152","-65,152","-322,898",20260609
066875,台玻元大61購01,0,0,0,0,0,0,0,0,0,"-323,000",0,0,0,"95,000","418,000","-323,000","-323,000",20260609
068458,南亞科統一65購01,0,0,0,0,0,0,0,0,0,"-324,000",0,0,0,"66,000","390,000","-324,000","-324,000",20260609
069046,十銓元大5B購06,0,0,0,0,0,0,0,0,0,"-324,000",0,0,0,"44,000","368,000","-324,000","-324,000",20260609
066790,國精化國票61購01,0,0,0,0,0,0,0,0,0,"-325,000",0,0,0,0,"325,000","-325,000","-325,000",20260609
067381,漢唐元大5C購02,0,0,0,0,0,0,0,0,0,"-326,000",0,0,0,0,"326,000","-326,000","-326,000",20260609
069940,華碩台新5C購01,0,0,0,0,0,0,0,0,0,"-326,000",0,0,0,"115,000","441,000","-326,000","-326,000",20260609
3016,嘉晶,"2,080,927","2,422,715","-341,788",0,0,0,0,0,0,"15,656",0,"13,014","-13,014","78,725","50,055","28,670","-326,132",20260609
2009,第一銅,"957,503","1,281,000","-323,497",0,0,0,0,0,0,"-2,898","8,000","19,113","-11,113","24,102","15,887","8,215","-326,395",20260609
064670,智邦兆豐5C購02,0,0,0,0,0,0,0,0,0,"-327,000",0,0,0,"210,000","537,000","-327,000","-327,000",20260609
069751,南茂元大5C購04,0,0,0,0,0,0,0,0,0,"-327,000",0,0,0,"153,000","480,000","-327,000","-327,000",20260609
067534,十銓元大5B購03,0,0,0,0,0,0,0,0,0,"-327,000",0,0,0,"82,000","409,000","-327,000","-327,000",20260609
1447,力鵬,"869,000","1,122,299","-253,299",0,0,0,0,0,0,"-74,000","3,000","77,000","-74,000",0,0,0,"-327,299",20260609
067989,華通統一65購04,0,0,0,0,0,0,0,0,0,"-328,000",0,0,0,"426,000","754,000","-328,000","-328,000",20260609
4119,旭富,"147,000","474,000","-327,000",0,0,0,0,0,0,"-1,538","4,000","6,000","-2,000","77,000","76,538",462,"-328,538",20260609
066511,鴻海國票5C購01,0,0,0,0,0,0,0,0,0,"-329,000",0,0,0,"475,000","804,000","-329,000","-329,000",20260609
068695,益登國票5B購01,0,0,0,0,0,0,0,0,0,"-330,000",0,0,0,"103,000","433,000","-330,000","-330,000",20260609
061563,台積電永豐63購09,0,0,0,0,0,0,0,0,0,"-330,000",0,0,0,0,"330,000","-330,000","-330,000",20260609
03109T,聯發科國票5A售06,0,0,0,0,0,0,0,0,0,"-330,000",0,0,0,0,"330,000","-330,000","-330,000",20260609
064732,騰輝電元大5A購02,0,0,0,0,0,0,0,0,0,"-330,000",0,0,0,"170,000","500,000","-330,000","-330,000",20260609
066144,聯發科永豐61購03,"5,000",0,"5,000",0,0,0,0,0,0,"-335,000",0,0,0,0,"335,000","-335,000","-330,000",20260609
066050,台股增富邦5B購01,0,0,0,0,0,0,0,0,0,"-331,000",0,0,0,"11,000","342,000","-331,000","-331,000",20260609
2010,春源,"287,281","594,702","-307,421",0,0,0,0,0,0,"-24,001","7,000","31,001","-24,001",0,0,0,"-331,422",20260609
055821,南亞統一65購01,0,0,0,0,0,0,0,0,0,"-332,000",0,0,0,0,"332,000","-332,000","-332,000",20260609
2020,美亞,"75,828","405,003","-329,175",0,0,0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"-332,175",20260609
047701,建準元大59購04,0,0,0,0,0,0,0,0,0,"-333,000",0,0,0,0,"333,000","-333,000","-333,000",20260609
055992,世芯兆豐5A購01,0,0,0,0,0,0,0,0,0,"-333,000",0,0,0,"100,000","433,000","-333,000","-333,000",20260609
070756,友達元大5C購06,0,0,0,0,0,0,0,0,0,"-333,000",0,0,0,0,"333,000","-333,000","-333,000",20260609
044424,元日2X元大59購01,0,0,0,0,0,0,0,0,0,"-333,000",0,0,0,"5,000","338,000","-333,000","-333,000",20260609
4540,全球傳動,"702,352","1,036,000","-333,648",0,0,0,0,0,0,-237,"9,000","9,237",-237,0,0,0,"-333,885",20260609
066839,聯詠兆豐65購01,0,0,0,0,0,0,0,0,0,"-334,000",0,0,0,0,"334,000","-334,000","-334,000",20260609
066720,揚博富邦5B購01,0,0,0,0,0,0,0,0,0,"-334,000",0,0,0,"311,000","645,000","-334,000","-334,000",20260609
054847,美時元大61購03,0,0,0,0,0,0,0,0,0,"-334,000",0,0,0,0,"334,000","-334,000","-334,000",20260609
068026,漢唐統一65購01,0,0,0,0,0,0,0,0,0,"-334,000",0,0,0,"865,000","1,199,000","-334,000","-334,000",20260609
056127,仲琦元大58購01,0,0,0,0,0,0,0,0,0,"-335,000",0,0,0,0,"335,000","-335,000","-335,000",20260609
070630,永豐金凱基5C購01,0,0,0,0,0,0,0,0,0,"-335,000",0,0,0,0,"335,000","-335,000","-335,000",20260609
063408,金像電元大5A購07,0,0,0,0,0,0,0,0,0,"-335,000",0,0,0,"16,000","351,000","-335,000","-335,000",20260609
054160,中興電元大5A購01,0,0,0,0,0,0,0,0,0,"-335,000",0,0,0,"25,000","360,000","-335,000","-335,000",20260609
08748U,國巨群益63售02,0,0,0,0,0,0,0,0,0,"-335,000",0,0,0,0,"335,000","-335,000","-335,000",20260609
00641R,富邦日本反1,0,0,0,0,0,0,0,0,0,"-336,300",0,0,0,"401,000","737,300","-336,300","-336,300",20260609
066394,研華元大64購01,0,0,0,0,0,0,0,0,0,"-338,000",0,0,0,"89,000","427,000","-338,000","-338,000",20260609
057877,楠梓電永豐5A購01,0,0,0,0,0,0,0,0,0,"-339,000",0,0,0,"25,000","364,000","-339,000","-339,000",20260609
069942,技嘉台新63購01,0,0,0,0,0,0,0,0,0,"-339,000",0,0,0,0,"339,000","-339,000","-339,000",20260609
069120,燿華元大63購01,0,0,0,0,0,0,0,0,0,"-340,000",0,0,0,0,"340,000","-340,000","-340,000",20260609
08968U,臺股指國泰5A售01,0,0,0,0,0,0,0,0,0,"-340,000",0,0,0,0,"340,000","-340,000","-340,000",20260609
9940,信義,"173,000","444,000","-271,000",0,0,0,0,0,0,"-69,383","13,000","82,383","-69,383",0,0,0,"-340,383",20260609
065706,和碩永豐5C購01,0,0,0,0,0,0,0,0,0,"-341,000",0,0,0,"200,000","541,000","-341,000","-341,000",20260609
03333T,臺股指群益5B售32,0,0,0,0,0,0,0,0,0,"-341,000",0,0,0,0,"341,000","-341,000","-341,000",20260609
034888,精成科元大59購01,0,0,0,0,0,0,0,0,0,"-341,000",0,0,0,"86,000","427,000","-341,000","-341,000",20260609
067183,台股增中信65購01,0,0,0,0,0,0,0,0,0,"-341,000",0,0,0,"6,000","347,000","-341,000","-341,000",20260609
066845,創見富邦5C購01,0,0,0,0,0,0,0,0,0,"-341,000",0,0,0,"355,000","696,000","-341,000","-341,000",20260609
057102,台化元大5C購01,0,0,0,0,0,0,0,0,0,"-342,000",0,0,0,"10,000","352,000","-342,000","-342,000",20260609
066634,AES國泰5C購01,0,0,0,0,0,0,0,0,0,"-343,000",0,0,0,"147,000","490,000","-343,000","-343,000",20260609
064525,華城永豐61購01,0,0,0,0,0,0,0,0,0,"-344,000",0,0,0,0,"344,000","-344,000","-344,000",20260609
2258,鴻華先進-創,"202,000","534,000","-332,000",0,0,0,0,0,0,"-12,190",0,"8,000","-8,000","30,000","34,190","-4,190","-344,190",20260609
065128,世芯凱基5A購10,0,0,0,0,0,0,0,0,0,"-345,000",0,0,0,"50,000","395,000","-345,000","-345,000",20260609
03140T,華邦電中信5B售02,0,0,0,0,0,0,0,0,0,"-345,000",0,0,0,"485,000","830,000","-345,000","-345,000",20260609
1712,興農,"401,001","732,514","-331,513",0,0,0,0,0,0,"-14,317","17,000","31,317","-14,317",0,0,0,"-345,830",20260609
070589,松川群益5C購01,0,0,0,0,0,0,0,0,0,"-346,000",0,0,0,0,"346,000","-346,000","-346,000",20260609
