證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
068927,中鋼富邦61購01,0,0,0,0,0,0,0,0,0,"-85,000",0,0,0,0,"85,000","-85,000","-85,000",20260608
070159,新纖國票61購04,0,0,0,0,0,0,0,0,0,"-85,000",0,0,0,"30,000","115,000","-85,000","-85,000",20260608
063466,眾達統一66購01,0,0,0,0,0,0,0,0,0,"-85,000",0,0,0,0,"85,000","-85,000","-85,000",20260608
063868,牧德群益5A購01,0,0,0,0,0,0,0,0,0,"-85,000",0,0,0,0,"85,000","-85,000","-85,000",20260608
086448,大立光統一67購01,0,0,0,0,0,0,0,0,0,"-85,000",0,0,0,0,"85,000","-85,000","-85,000",20260608
053514,台玻統一5C購02,0,0,0,0,0,0,0,0,0,"-85,000",0,0,0,0,"85,000","-85,000","-85,000",20260608
3686,達能,"47,016","139,000","-91,984",0,0,0,0,0,0,"6,000","6,000",0,"6,000",0,0,0,"-85,984",20260608
064184,大銀國票5B購01,0,0,0,0,0,0,0,0,0,"-86,000",0,0,0,"20,000","106,000","-86,000","-86,000",20260608
070166,華碩國票61購01,0,0,0,0,0,0,0,0,0,"-86,000",0,0,0,0,"86,000","-86,000","-86,000",20260608
052186,華通統一71購02,"2,000",0,"2,000",0,0,0,0,0,0,"-88,000",0,0,0,0,"88,000","-88,000","-86,000",20260608
069116,華邦電元大5C購01,0,0,0,0,0,0,0,0,0,"-86,000",0,0,0,0,"86,000","-86,000","-86,000",20260608
061224,嘉澤群益59購09,0,0,0,0,0,0,0,0,0,"-86,000",0,0,0,"20,000","106,000","-86,000","-86,000",20260608
061480,康普國票5B購01,0,0,0,0,0,0,0,0,0,"-86,000",0,0,0,"4,000","90,000","-86,000","-86,000",20260608
066337,臺股指凱基63購12,0,0,0,0,0,0,0,0,0,"-86,000",0,0,0,0,"86,000","-86,000","-86,000",20260608
068230,達明國票5C購01,0,0,0,0,0,0,0,0,0,"-86,000",0,0,0,0,"86,000","-86,000","-86,000",20260608
006205,富邦上証,"520,000","2,000","518,000",0,0,0,0,0,0,"-604,189",0,0,0,"641,000","1,245,189","-604,189","-86,189",20260608
2430,燦坤,"19,000","105,525","-86,525",0,0,0,0,0,0,0,0,0,0,0,0,0,"-86,525",20260608
2536,宏普,"56,100","143,000","-86,900",0,0,0,0,0,0,0,"5,000","5,000",0,0,0,0,"-86,900",20260608
030350,滬深2X元大5A購01,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,"6,000","93,000","-87,000","-87,000",20260608
065947,世芯元大61購14,"5,000",0,"5,000",0,0,0,0,0,0,"-92,000",0,0,0,0,"92,000","-92,000","-87,000",20260608
068789,所羅門統一65購02,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,"172,000","259,000","-87,000","-87,000",20260608
060969,菱生群益5A購01,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,0,"87,000","-87,000","-87,000",20260608
062729,台積電凱基64購06,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,0,"87,000","-87,000","-87,000",20260608
069202,京元電群益5C購04,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,0,"87,000","-87,000","-87,000",20260608
055650,長興統一62購02,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,0,"87,000","-87,000","-87,000",20260608
069648,力積電凱基5C購03,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,0,"87,000","-87,000","-87,000",20260608
069710,采鈺群益5C購02,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,0,"87,000","-87,000","-87,000",20260608
067482,國巨凱基5B購06,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,"57,000","144,000","-87,000","-87,000",20260608
057438,啟碁兆豐5B購01,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,0,"87,000","-87,000","-87,000",20260608
066980,力成凱基5C購02,0,0,0,0,0,0,0,0,0,"-87,000",0,0,0,0,"87,000","-87,000","-87,000",20260608
00762,元大全球AI,"104,045","96,000","8,045",0,0,0,0,0,0,"-96,000",0,0,0,"42,000","138,000","-96,000","-87,955",20260608
065304,晟銘電凱基5A購03,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,0,"88,000","-88,000","-88,000",20260608
064889,燿華群益5A購01,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,0,"88,000","-88,000","-88,000",20260608
070117,鴻海群益5C購14,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,0,"88,000","-88,000","-88,000",20260608
070516,T50正2台新63購01,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,0,"88,000","-88,000","-88,000",20260608
068704,康舒國票5C購02,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,0,"88,000","-88,000","-88,000",20260608
067095,光寶科元大61購08,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,0,"88,000","-88,000","-88,000",20260608
057349,偉詮電元大58購01,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,0,"88,000","-88,000","-88,000",20260608
066590,台積電富邦5B購04,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,"25,000","113,000","-88,000","-88,000",20260608
066623,台股增國票5B購02,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,"10,000","98,000","-88,000","-88,000",20260608
056633,台光電統一66購01,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,"10,000","98,000","-88,000","-88,000",20260608
058584,華泰凱基5B購02,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,"10,000","98,000","-88,000","-88,000",20260608
059501,上品國票5A購01,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,"22,000","110,000","-88,000","-88,000",20260608
059589,金像電國票5A購01,0,0,0,0,0,0,0,0,0,"-88,000",0,0,0,"16,000","104,000","-88,000","-88,000",20260608
2816,旺旺保,"190,000","278,233","-88,233",0,0,0,0,0,0,-36,0,36,-36,0,0,0,"-88,269",20260608
03018T,玉晶光國票5A售03,0,0,0,0,0,0,0,0,0,"-89,000",0,0,0,0,"89,000","-89,000","-89,000",20260608
040685,昇貿元大5A購02,0,0,0,0,0,0,0,0,0,"-89,000",0,0,0,0,"89,000","-89,000","-89,000",20260608
064165,日月光統一62購04,0,0,0,0,0,0,0,0,0,"-89,000",0,0,0,"55,000","144,000","-89,000","-89,000",20260608
062794,正文群益5C購01,0,0,0,0,0,0,0,0,0,"-89,000",0,0,0,"186,000","275,000","-89,000","-89,000",20260608
069012,臺股指台新5C購03,0,0,0,0,0,0,0,0,0,"-89,000",0,0,0,"5,000","94,000","-89,000","-89,000",20260608
063010,T50正2元大61購02,0,0,0,0,0,0,0,0,0,"-89,000",0,0,0,"262,000","351,000","-89,000","-89,000",20260608
058187,牧德元大5C購02,0,0,0,0,0,0,0,0,0,"-89,000",0,0,0,"12,000","101,000","-89,000","-89,000",20260608
048750,台積電元大56購31,0,0,0,0,0,0,0,0,0,"-89,000",0,0,0,"1,000","90,000","-89,000","-89,000",20260608
066524,世芯國票61購01,0,0,0,0,0,0,0,0,0,"-89,000",0,0,0,"20,000","109,000","-89,000","-89,000",20260608
6605,帝寶,"389,680","483,070","-93,390",0,0,0,0,0,0,"3,463","13,514","7,922","5,592",0,"2,129","-2,129","-89,927",20260608
051825,新日興元大57購04,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,"10,000","100,000","-90,000","-90,000",20260608
051769,上品國泰58購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
065878,台積電凱基5B購19,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
048037,亞翔元大59購03,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
053856,T50正2統一61購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
050930,毅嘉國泰58購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
070518,中纖台新5C購02,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
070119,鴻海群益5C購16,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
070143,采鈺群益5C購03,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
070242,鴻海凱基64購08,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
063905,大銀永豐61購03,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,"1,000","91,000","-90,000","-90,000",20260608
063919,定穎控兆豐64購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,"12,000","102,000","-90,000","-90,000",20260608
046078,祥碩凱基57購03,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
07877U,道瓊銀中信5B售02,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
044870,台塑化凱基58購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
062603,矽格國票5B購02,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,"10,000","100,000","-90,000","-90,000",20260608
061943,臺股指元大5C購10,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
038985,東元統一5C購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
057505,中砂統一73購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
057531,世芯統一63購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
056157,元金2X群益65購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
035185,AES元大58購04,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
067605,電子類國票5B購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,"45,000","135,000","-90,000","-90,000",20260608
058866,緯穎統一73購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,"19,000","109,000","-90,000","-90,000",20260608
059539,皇昌群益59購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
059565,華通凱基5A購04,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
068048,威健統一64購02,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,"60,000","150,000","-90,000","-90,000",20260608
060079,眾達群益5B購01,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,0,"90,000","-90,000","-90,000",20260608
060470,台積電富邦59購03,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,"4,000","95,000","-91,000","-91,000",20260608
067989,華通統一65購04,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,"25,000","116,000","-91,000","-91,000",20260608
066323,南亞科凱基61購01,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,0,"91,000","-91,000","-91,000",20260608
035839,宏致元大58購01,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,0,"91,000","-91,000","-91,000",20260608
041586,鴻海群益57購02,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,0,"91,000","-91,000","-91,000",20260608
066783,台強棒國票5B購01,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,0,"91,000","-91,000","-91,000",20260608
039445,鴻海統一6A購01,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,"22,000","113,000","-91,000","-91,000",20260608
052806,力成統一71購02,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,0,"91,000","-91,000","-91,000",20260608
061613,晟銘電元富59購01,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,"9,000","100,000","-91,000","-91,000",20260608
062693,東鹼富邦5B購01,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,"98,000","189,000","-91,000","-91,000",20260608
069863,台積電群益5C購11,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,"62,000","153,000","-91,000","-91,000",20260608
065048,燿華國票5A購02,0,0,0,0,0,0,0,0,0,"-91,000",0,0,0,"23,000","114,000","-91,000","-91,000",20260608
6753,龍德造船,"247,000","302,150","-55,150",0,0,0,0,0,0,"-36,221","5,000","6,339","-1,339","11,110","45,992","-34,882","-91,371",20260608
066057,晶豪科富邦61購01,0,0,0,0,0,0,0,0,0,"-92,000",0,0,0,0,"92,000","-92,000","-92,000",20260608
053644,台玻統一64購03,0,0,0,0,0,0,0,0,0,"-92,000",0,0,0,0,"92,000","-92,000","-92,000",20260608
063199,智易群益5A購02,0,0,0,0,0,0,0,0,0,"-92,000",0,0,0,"69,000","161,000","-92,000","-92,000",20260608
068819,勤誠統一69購01,0,0,0,0,0,0,0,0,0,"-92,000",0,0,0,0,"92,000","-92,000","-92,000",20260608
067833,上銀富邦5B購02,0,0,0,0,0,0,0,0,0,"-92,000",0,0,0,0,"92,000","-92,000","-92,000",20260608
059601,康普國票5A購02,0,0,0,0,0,0,0,0,0,"-92,000",0,0,0,"262,000","354,000","-92,000","-92,000",20260608
068177,華城凱基5B購03,0,0,0,0,0,0,0,0,0,"-92,000",0,0,0,"78,000","170,000","-92,000","-92,000",20260608
058840,台積電統一6A購01,0,0,0,0,0,0,0,0,0,"-92,000",0,0,0,0,"92,000","-92,000","-92,000",20260608
058746,大亞元富59購01,0,0,0,0,0,0,0,0,0,"-92,000",0,0,0,"25,000","117,000","-92,000","-92,000",20260608
6442,光聖,"88,055","170,452","-82,397",0,0,0,"3,000",0,"3,000","-12,735","13,000","27,000","-14,000","1,336",71,"1,265","-92,132",20260608
2425,承啟,"222,000","318,801","-96,801",0,0,0,0,0,0,"4,000","15,000","11,000","4,000",0,0,0,"-92,801",20260608
065798,台積電台新62購02,0,0,0,0,0,0,0,0,0,"-93,000",0,0,0,"24,000","117,000","-93,000","-93,000",20260608
061434,臺指2X凱基63購01,0,0,0,0,0,0,0,0,0,"-93,000",0,0,0,0,"93,000","-93,000","-93,000",20260608
068345,瑞昱群益5B購03,0,0,0,0,0,0,0,0,0,"-93,000",0,0,0,"107,000","200,000","-93,000","-93,000",20260608
052189,華泰統一63購01,0,0,0,0,0,0,0,0,0,"-93,000",0,0,0,"132,000","225,000","-93,000","-93,000",20260608
069550,日月光元大63購05,0,0,0,0,0,0,0,0,0,"-93,000",0,0,0,"9,000","102,000","-93,000","-93,000",20260608
060016,京元電國泰5A購02,0,0,0,0,0,0,0,0,0,"-93,000",0,0,0,"38,000","131,000","-93,000","-93,000",20260608
066930,十銓富邦62購01,0,0,0,0,0,0,0,0,0,"-93,000",0,0,0,"437,000","530,000","-93,000","-93,000",20260608
066444,南亞科凱基5B購05,0,0,0,0,0,0,0,0,0,"-93,000",0,0,0,"36,000","129,000","-93,000","-93,000",20260608
6416,瑞祺電通,"134,000","230,859","-96,859",0,0,0,0,0,0,"3,000","5,000","2,000","3,000",0,0,0,"-93,859",20260608
2359,所羅門,"753,000","507,000","246,000",0,0,0,0,0,0,"-339,871","17,000","182,000","-165,000","36,239","211,110","-174,871","-93,871",20260608
1733,五鼎,"70,001","163,876","-93,875",0,0,0,0,0,0,0,"8,000","8,000",0,0,0,0,"-93,875",20260608
047806,漢唐凱基57購02,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,"112,000","206,000","-94,000","-94,000",20260608
08694U,金像電國票5A售02,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,"101,000","195,000","-94,000","-94,000",20260608
065372,jpp國票5B購01,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,0,"94,000","-94,000","-94,000",20260608
070032,南亞科凱基61購04,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,"26,000","120,000","-94,000","-94,000",20260608
063398,台達電元大5A購06,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,"12,000","106,000","-94,000","-94,000",20260608
055634,元金2X統一72購01,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,0,"94,000","-94,000","-94,000",20260608
061262,泓德凱基5A購01,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,"1,000","95,000","-94,000","-94,000",20260608
066461,台玻兆豐61購01,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,"100,000","194,000","-94,000","-94,000",20260608
066997,晶豪科群益5C購02,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,"40,000","134,000","-94,000","-94,000",20260608
068035,盟立統一75購01,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,0,"94,000","-94,000","-94,000",20260608
059586,光寶科國票5C購01,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,"5,000","100,000","-95,000","-95,000",20260608
059270,佳能國票5A購01,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,"111,000","206,000","-95,000","-95,000",20260608
060037,新興凱基5B購02,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,0,"95,000","-95,000","-95,000",20260608
067318,京元電凱基61購01,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,0,"95,000","-95,000","-95,000",20260608
038989,仁寶統一58購02,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,"20,000","115,000","-95,000","-95,000",20260608
066242,聯發科台新61購01,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,0,"95,000","-95,000","-95,000",20260608
037495,晶豪科統一5C購02,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,"5,000","100,000","-95,000","-95,000",20260608
068691,晶豪科國票5B購04,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,"10,000","105,000","-95,000","-95,000",20260608
069610,鴻海台新5C購01,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,"72,000","167,000","-95,000","-95,000",20260608
047645,緯穎凱基57購01,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,"20,000","115,000","-95,000","-95,000",20260608
053835,台積電凱基58購16,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,"1,000","96,000","-95,000","-95,000",20260608
064977,奇鋐兆豐5C購02,0,0,0,0,0,0,0,0,0,"-95,000",0,0,0,0,"95,000","-95,000","-95,000",20260608
051226,第一銅統一5C購03,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,"15,000","111,000","-96,000","-96,000",20260608
069852,力積電凱基61購03,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,"35,000","131,000","-96,000","-96,000",20260608
052978,康舒統一61購04,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,"1,000","97,000","-96,000","-96,000",20260608
068690,皇昌國票5B購01,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,"58,000","154,000","-96,000","-96,000",20260608
068599,長興富邦5B購01,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,"278,000","374,000","-96,000","-96,000",20260608
062104,聚陽國票5B購01,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,"50,000","146,000","-96,000","-96,000",20260608
056163,大亞群益58購02,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,"15,000","111,000","-96,000","-96,000",20260608
056607,台積電永豐72購01,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,0,"96,000","-96,000","-96,000",20260608
037045,創見統一59購01,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,0,"96,000","-96,000","-96,000",20260608
055789,長興凱基58購03,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,"1,000","97,000","-96,000","-96,000",20260608
057817,奇鋐凱基61購02,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,0,"96,000","-96,000","-96,000",20260608
067547,華通群益5B購07,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,0,"96,000","-96,000","-96,000",20260608
051911,正新國票58購01,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,0,"96,000","-96,000","-96,000",20260608
048262,勤誠元大56購08,0,0,0,0,0,0,0,0,0,"-96,000",0,0,0,"106,000","202,000","-96,000","-96,000",20260608
067446,威健富邦5B購01,0,0,0,0,0,0,0,0,0,"-97,000",0,0,0,"318,000","415,000","-97,000","-97,000",20260608
062549,昆盈群益5A購01,0,0,0,0,0,0,0,0,0,"-97,000",0,0,0,"15,000","112,000","-97,000","-97,000",20260608
068376,南亞科永豐5B購04,0,0,0,0,0,0,0,0,0,"-97,000",0,0,0,"23,000","120,000","-97,000","-97,000",20260608
081621,長榮統一65購01,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,0,"98,000","-98,000","-98,000",20260608
045151,凱美群益57購01,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,0,"98,000","-98,000","-98,000",20260608
069534,華邦電元大62購01,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,0,"98,000","-98,000","-98,000",20260608
063005,乙盛群益5C購02,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,"20,000","118,000","-98,000","-98,000",20260608
051377,緯創兆豐61購01,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,"282,000","380,000","-98,000","-98,000",20260608
064908,京元電群益5B購02,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,"11,000","109,000","-98,000","-98,000",20260608
2538,基泰,"118,000","216,000","-98,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-98,000",20260608
064086,德律富邦62購01,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,"66,000","164,000","-98,000","-98,000",20260608
068088,嘉基統一64購01,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,0,"98,000","-98,000","-98,000",20260608
067794,超豐國票5B購02,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,"6,000","104,000","-98,000","-98,000",20260608
040619,長榮統一6A購01,0,0,0,0,0,0,0,0,0,"-98,000",0,0,0,"24,000","122,000","-98,000","-98,000",20260608
2022,聚亨,"240,211","335,230","-95,019",0,0,0,0,0,0,"-3,000","1,000","4,000","-3,000",0,0,0,"-98,019",20260608
1312,國喬,"5,242,000","5,266,000","-24,000",0,0,0,0,0,0,"-74,109","34,000","40,980","-6,980","85,028","152,157","-67,129","-98,109",20260608
054461,精英統一5C購01,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,0,"99,000","-99,000","-99,000",20260608
040971,宇隆統一6A購01,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,"1,000","100,000","-99,000","-99,000",20260608
065281,台積電永豐5C購20,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,"53,000","152,000","-99,000","-99,000",20260608
069625,群臺2X凱基61購01,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,0,"99,000","-99,000","-99,000",20260608
063307,台達電凱基5A購06,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,"15,000","114,000","-99,000","-99,000",20260608
060994,晟銘電凱基59購03,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,"4,000","103,000","-99,000","-99,000",20260608
062207,萬海凱基5B購01,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,"48,000","147,000","-99,000","-99,000",20260608
055821,南亞統一65購01,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,"1,000","100,000","-99,000","-99,000",20260608
037387,中502X國票5A購01,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,"1,000","100,000","-99,000","-99,000",20260608
067565,兆赫群益5B購05,0,0,0,0,0,0,0,0,0,"-99,000",0,0,0,"2,000","101,000","-99,000","-99,000",20260608
2472,立隆電,"307,262","360,955","-53,693",0,0,0,0,0,0,"-45,330","1,000","25,000","-24,000","14,000","35,330","-21,330","-99,023",20260608
00690,兆豐藍籌30,"110,210","111,000",-790,0,0,0,0,0,0,"-99,092",0,0,0,"265,187","364,279","-99,092","-99,882",20260608
00897,富邦基因免疫生技,"9,001","640,000","-630,999",0,0,0,0,0,0,"531,017",0,0,0,"1,061,100","530,083","531,017","-99,982",20260608
065564,緯創國票5C購02,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
065317,毅嘉群益5A購03,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,"147,000","247,000","-100,000","-100,000",20260608
051800,緯穎凱基59購08,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
050192,上証2X群益5A購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
064554,台積電台新5A購03,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
050713,華榮國泰58購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
050296,仲琦國票57購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
064107,世芯國泰62購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,"10,000","110,000","-100,000","-100,000",20260608
053653,定穎控統一5B購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
053695,士電凱基57購02,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
089291,廣宇統一59購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
068909,達興永豐64購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
069345,富鼎凱基5B購03,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
055051,矽統凱基58購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,"30,000","130,000","-100,000","-100,000",20260608
069240,華碩台新5B購02,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,"51,000","151,000","-100,000","-100,000",20260608
054821,啟碁群益61購03,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
061094,迅得國票59購02,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
060623,南亞元大59購19,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
060598,牧德凱基5A購04,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
068699,敦泰國票5C購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
068799,義隆統一65購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
068874,鉅祥群益5B購02,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,"19,000","119,000","-100,000","-100,000",20260608
068822,富鼎統一69購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
061483,AES國票59購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,"10,000","110,000","-100,000","-100,000",20260608
070160,鴻海國票61購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,"36,000","136,000","-100,000","-100,000",20260608
070508,台郡元大5C購01,0,0,0,0,0,0,0,0,0,"-100,000",0,0,0,0,"100,000","-100,000","-100,000",20260608
