證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
069203,盟立群益5B購05,0,0,0,0,0,0,0,0,0,"-389,000",0,0,0,"111,000","500,000","-389,000","-389,000",20260605
064221,晶技群益5C購01,0,0,0,0,0,0,0,0,0,"-390,000",0,0,0,"132,000","522,000","-390,000","-390,000",20260605
043938,京元電元大5A購01,0,0,0,0,0,0,0,0,0,"-390,000",0,0,0,"108,000","498,000","-390,000","-390,000",20260605
070270,科技息元大5C購01,0,0,0,0,0,0,0,0,0,"-390,000",0,0,0,0,"390,000","-390,000","-390,000",20260605
03352T,聯電國泰61售01,0,0,0,0,0,0,0,0,0,"-390,000",0,0,0,"125,000","515,000","-390,000","-390,000",20260605
066566,世芯台新65購02,0,0,0,0,0,0,0,0,0,"-390,000",0,0,0,"28,000","418,000","-390,000","-390,000",20260605
042662,SP黃豆國票5B購02,0,0,0,0,0,0,0,0,0,"-390,000",0,0,0,0,"390,000","-390,000","-390,000",20260605
066389,宇隆元大64購01,0,0,0,0,0,0,0,0,0,"-390,000",0,0,0,"60,000","450,000","-390,000","-390,000",20260605
009804,聯邦台精彩50,"218,000","513,000","-295,000",0,0,0,0,0,0,"-95,616",0,0,0,"678,923","774,539","-95,616","-390,616",20260605
051062,揚博國票5B購01,0,0,0,0,0,0,0,0,0,"-391,000",0,0,0,0,"391,000","-391,000","-391,000",20260605
058624,陽明統一63購02,0,0,0,0,0,0,0,0,0,"-391,000",0,0,0,0,"391,000","-391,000","-391,000",20260605
053861,新日興統一61購01,0,0,0,0,0,0,0,0,0,"-391,000",0,0,0,"155,000","546,000","-391,000","-391,000",20260605
062727,華通凱基5B購04,0,0,0,0,0,0,0,0,0,"-391,000",0,0,0,"5,000","396,000","-391,000","-391,000",20260605
065128,世芯凱基5A購10,0,0,0,0,0,0,0,0,0,"-392,000",0,0,0,"20,000","412,000","-392,000","-392,000",20260605
069054,智邦群益5B購12,0,0,0,0,0,0,0,0,0,"-393,000",0,0,0,"144,000","537,000","-393,000","-393,000",20260605
059349,裕民群益5B購01,0,0,0,0,0,0,0,0,0,"-393,000",0,0,0,"40,000","433,000","-393,000","-393,000",20260605
067042,福懋科元大5B購01,0,0,0,0,0,0,0,0,0,"-393,000",0,0,0,"57,000","450,000","-393,000","-393,000",20260605
054175,陽明元大57購02,0,0,0,0,0,0,0,0,0,"-393,000",0,0,0,0,"393,000","-393,000","-393,000",20260605
039001,興勤統一6A購01,0,0,0,0,0,0,0,0,0,"-393,000",0,0,0,0,"393,000","-393,000","-393,000",20260605
065382,潤泰新國票5B購01,0,0,0,0,0,0,0,0,0,"-394,000",0,0,0,"357,000","751,000","-394,000","-394,000",20260605
058610,華城統一73購03,0,0,0,0,0,0,0,0,0,"-395,000",0,0,0,"362,000","757,000","-395,000","-395,000",20260605
067078,智原富邦5C購02,0,0,0,0,0,0,0,0,0,"-395,000",0,0,0,"300,000","695,000","-395,000","-395,000",20260605
069746,惠特元大5C購03,0,0,0,0,0,0,0,0,0,"-395,000",0,0,0,"4,000","399,000","-395,000","-395,000",20260605
070295,智邦元大64購05,0,0,0,0,0,0,0,0,0,"-395,000",0,0,0,0,"395,000","-395,000","-395,000",20260605
058738,邁達特國票5A購01,0,0,0,0,0,0,0,0,0,"-396,000",0,0,0,"85,000","481,000","-396,000","-396,000",20260605
1218,泰山,"286,480","680,206","-393,726",0,0,0,0,0,0,"-3,000","12,000","15,000","-3,000",0,0,0,"-396,726",20260605
063278,鴻勁元大5A購02,0,0,0,0,0,0,0,0,0,"-397,000",0,0,0,"26,000","423,000","-397,000","-397,000",20260605
060178,臺股指中信62購01,0,0,0,0,0,0,0,0,0,"-397,000",0,0,0,"123,000","520,000","-397,000","-397,000",20260605
051844,至上元大61購01,0,0,0,0,0,0,0,0,0,"-397,000",0,0,0,"61,000","458,000","-397,000","-397,000",20260605
060341,台化元大63購01,0,0,0,0,0,0,0,0,0,"-398,000",0,0,0,0,"398,000","-398,000","-398,000",20260605
069380,華邦電元大5C購02,0,0,0,0,0,0,0,0,0,"-398,000",0,0,0,"128,000","526,000","-398,000","-398,000",20260605
043797,祥碩國票56購02,0,0,0,0,0,0,0,0,0,"-399,000",0,0,0,0,"399,000","-399,000","-399,000",20260605
7780,大研生醫*,"449,000","837,000","-388,000",0,0,0,0,0,0,"-11,020",0,"11,000","-11,000",0,20,-20,"-399,020",20260605
065235,世紀鋼國票5A購02,0,0,0,0,0,0,0,0,0,"-400,000",0,0,0,"10,000","410,000","-400,000","-400,000",20260605
035818,廣宇元大58購01,0,0,0,0,0,0,0,0,0,"-400,000",0,0,0,0,"400,000","-400,000","-400,000",20260605
057889,矽格永豐5A購02,0,0,0,0,0,0,0,0,0,"-400,000",0,0,0,"400,000","800,000","-400,000","-400,000",20260605
054978,京鼎群益57購01,0,0,0,0,0,0,0,0,0,"-400,000",0,0,0,"5,000","405,000","-400,000","-400,000",20260605
043117,京鼎中信58購01,0,0,0,0,0,0,0,0,0,"-400,000",0,0,0,0,"400,000","-400,000","-400,000",20260605
061709,貿聯群益59購11,0,0,0,0,0,0,0,0,0,"-401,000",0,0,0,0,"401,000","-401,000","-401,000",20260605
03293T,台灣50元大5C售05,0,0,0,0,0,0,0,0,0,"-401,000",0,0,0,0,"401,000","-401,000","-401,000",20260605
067438,華通富邦62購01,0,0,0,0,0,0,0,0,0,"-401,000",0,0,0,"47,000","448,000","-401,000","-401,000",20260605
051480,漢唐元大5A購01,0,0,0,0,0,0,0,0,0,"-402,000",0,0,0,"25,000","427,000","-402,000","-402,000",20260605
8374,羅昇,"539,200","936,117","-396,917",0,0,0,0,0,0,"-5,169","6,000","3,099","2,901","12,586","20,656","-8,070","-402,086",20260605
066015,台灣50群益65購01,0,0,0,0,0,0,0,0,0,"-405,000",0,0,0,0,"405,000","-405,000","-405,000",20260605
067773,玉晶光台新62購01,0,0,0,0,0,0,0,0,0,"-405,000",0,0,0,"161,000","566,000","-405,000","-405,000",20260605
069527,光寶科元大5B購09,0,0,0,0,0,0,0,0,0,"-406,000",0,0,0,"10,000","416,000","-406,000","-406,000",20260605
068741,矽格元大5B購04,0,0,0,0,0,0,0,0,0,"-407,000",0,0,0,"87,000","494,000","-407,000","-407,000",20260605
062961,東聯凱基5A購01,0,0,0,0,0,0,0,0,0,"-407,000",0,0,0,"209,000","616,000","-407,000","-407,000",20260605
065720,台積電元大5B購10,0,0,0,0,0,0,0,0,0,"-407,000",0,0,0,"6,000","413,000","-407,000","-407,000",20260605
057894,三集瑞永豐5A購01,0,0,0,0,0,0,0,0,0,"-407,000",0,0,0,"326,000","733,000","-407,000","-407,000",20260605
6153,嘉聯益,"1,404,682","1,790,887","-386,205",0,0,0,0,0,0,"-20,907","47,000","66,907","-19,907",0,"1,000","-1,000","-407,112",20260605
068345,瑞昱群益5B購03,0,0,0,0,0,0,0,0,0,"-409,000",0,0,0,"10,000","419,000","-409,000","-409,000",20260605
061851,奇鋐群益59購19,0,0,0,0,0,0,0,0,0,"-410,000",0,0,0,"34,000","444,000","-410,000","-410,000",20260605
065756,國泰金富邦63購01,0,0,0,0,0,0,0,0,0,"-410,000",0,0,0,"66,000","476,000","-410,000","-410,000",20260605
064680,眾達永豐65購01,0,0,0,0,0,0,0,0,0,"-411,000",0,0,0,"89,000","500,000","-411,000","-411,000",20260605
6456,GIS-KY,"4,725,059","5,015,000","-289,941",0,0,0,0,0,0,"-121,532","22,000","24,452","-2,452","69,030","188,110","-119,080","-411,473",20260605
036005,廣宇元大57購01,0,0,0,0,0,0,0,0,0,"-412,000",0,0,0,"10,000","422,000","-412,000","-412,000",20260605
08967U,台灣50國泰5C售01,0,0,0,0,0,0,0,0,0,"-412,000",0,0,0,"8,000","420,000","-412,000","-412,000",20260605
068571,增你強元大5B購01,0,0,0,0,0,0,0,0,0,"-412,000",0,0,0,"25,000","437,000","-412,000","-412,000",20260605
059983,奇鋐中信59購04,0,0,0,0,0,0,0,0,0,"-412,000",0,0,0,"2,000","414,000","-412,000","-412,000",20260605
2347,聯強,"2,705,631","12,168,477","-9,462,846",0,0,0,"8,532,000","114,508","8,417,492","632,858","755,091","51,000","704,091","20,619","91,852","-71,233","-412,496",20260605
070292,華邦電元大61購05,"100,000",0,"100,000",0,0,0,0,0,0,"-513,000",0,0,0,0,"513,000","-513,000","-413,000",20260605
053740,東元群益58購03,0,0,0,0,0,0,0,0,0,"-413,000",0,0,0,"100,000","513,000","-413,000","-413,000",20260605
068114,晶豪科中信5B購03,0,0,0,0,0,0,0,0,0,"-414,000",0,0,0,"225,000","639,000","-414,000","-414,000",20260605
062816,中碳元大5A購01,0,0,0,0,0,0,0,0,0,"-414,000",0,0,0,"10,000","424,000","-414,000","-414,000",20260605
044185,京元電中信5B購02,0,0,0,0,0,0,0,0,0,"-414,000",0,0,0,"46,000","460,000","-414,000","-414,000",20260605
067535,眾達元大63購02,0,0,0,0,0,0,0,0,0,"-414,000",0,0,0,0,"414,000","-414,000","-414,000",20260605
054099,飛宏群益57購01,0,0,0,0,0,0,0,0,0,"-415,000",0,0,0,0,"415,000","-415,000","-415,000",20260605
08883U,世芯群益59售14,0,0,0,0,0,0,0,0,0,"-415,000",0,0,0,0,"415,000","-415,000","-415,000",20260605
069424,泰金寶元大5B購01,0,0,0,0,0,0,0,0,0,"-415,000",0,0,0,0,"415,000","-415,000","-415,000",20260605
069896,光寶科元大5C購03,0,0,0,0,0,0,0,0,0,"-415,000",0,0,0,"30,000","445,000","-415,000","-415,000",20260605
049869,晟銘電永豐59購01,0,0,0,0,0,0,0,0,0,"-416,000",0,0,0,"137,000","553,000","-416,000","-416,000",20260605
067298,T50正2凱基5B購09,0,0,0,0,0,0,0,0,0,"-416,000",0,0,0,"134,000","550,000","-416,000","-416,000",20260605
066894,台積電元大61購35,0,0,0,0,0,0,0,0,0,"-416,000",0,0,0,0,"416,000","-416,000","-416,000",20260605
066180,聯發科元大5B購15,0,0,0,0,0,0,0,0,0,"-417,000",0,0,0,0,"417,000","-417,000","-417,000",20260605
065329,瑞昱國泰5C購01,0,0,0,0,0,0,0,0,0,"-417,000",0,0,0,"161,000","578,000","-417,000","-417,000",20260605
034283,昇貿群益58購01,0,0,0,0,0,0,0,0,0,"-417,000",0,0,0,"35,000","452,000","-417,000","-417,000",20260605
063345,金像電中信64購01,0,0,0,0,0,0,0,0,0,"-417,000",0,0,0,"143,000","560,000","-417,000","-417,000",20260605
069729,京元電元大5C購03,0,0,0,0,0,0,0,0,0,"-417,000",0,0,0,"36,000","453,000","-417,000","-417,000",20260605
065162,奇鋐永豐5C購08,0,0,0,0,0,0,0,0,0,"-418,000",0,0,0,0,"418,000","-418,000","-418,000",20260605
2428,興勤,"813,457","1,298,942","-485,485",0,0,0,0,0,0,"66,680","10,000","14,858","-4,858","115,806","44,268","71,538","-418,805",20260605
068163,TPK元大5B購02,0,0,0,0,0,0,0,0,0,"-419,000",0,0,0,"22,000","441,000","-419,000","-419,000",20260605
8028,昇陽半導體,"2,452,727","2,850,706","-397,979",0,0,0,"35,000",0,"35,000","-56,578","14,000","46,281","-32,281","52,062","76,359","-24,297","-419,557",20260605
1616,億泰,"414,000","849,831","-435,831",0,0,0,0,0,0,"16,095","26,000","9,905","16,095",0,0,0,"-419,736",20260605
059817,至上凱基59購03,0,0,0,0,0,0,0,0,0,"-420,000",0,0,0,"16,000","436,000","-420,000","-420,000",20260605
062352,正崴永豐5C購01,0,0,0,0,0,0,0,0,0,"-421,000",0,0,0,"191,000","612,000","-421,000","-421,000",20260605
066516,南亞科國票5C購01,0,0,0,0,0,0,0,0,0,"-423,000",0,0,0,"231,000","654,000","-423,000","-423,000",20260605
3717,聯嘉投控,"163,592","609,000","-445,408",,,0,0,0,0,"22,000","27,000","5,000","22,000",0,0,0,"-423,408",20260605
057916,富世達國票66購01,0,0,0,0,0,0,0,0,0,"-424,000",0,0,0,"372,000","796,000","-424,000","-424,000",20260605
069892,美費半元大5C購02,0,0,0,0,0,0,0,0,0,"-425,000",0,0,0,"10,000","435,000","-425,000","-425,000",20260605
1477,聚陽,"514,000","913,502","-399,502",0,0,0,"11,000","11,942",-942,"-24,744","24,000","37,091","-13,091","7,331","18,984","-11,653","-425,188",20260605
059066,健策統一73購02,0,0,0,0,0,0,0,0,0,"-426,000",0,0,0,"19,000","445,000","-426,000","-426,000",20260605
067682,保瑞國票5B購01,0,0,0,0,0,0,0,0,0,"-426,000",0,0,0,0,"426,000","-426,000","-426,000",20260605
069480,中興電凱基5B購02,0,0,0,0,0,0,0,0,0,"-428,000",0,0,0,0,"428,000","-428,000","-428,000",20260605
065530,AES元大61購02,0,0,0,0,0,0,0,0,0,"-429,000",0,0,0,0,"429,000","-429,000","-429,000",20260605
066595,智邦富邦62購01,0,0,0,0,0,0,0,0,0,"-430,000",0,0,0,"17,000","447,000","-430,000","-430,000",20260605
060671,至上元大59購06,0,0,0,0,0,0,0,0,0,"-430,000",0,0,0,0,"430,000","-430,000","-430,000",20260605
066499,達發元大5B購02,0,0,0,0,0,0,0,0,0,"-431,000",0,0,0,"40,000","471,000","-431,000","-431,000",20260605
047632,國泰金凱基57購01,0,0,0,0,0,0,0,0,0,"-431,000",0,0,0,"3,000","434,000","-431,000","-431,000",20260605
065243,台積電台新5A購11,0,0,0,0,0,0,0,0,0,"-433,000",0,0,0,"156,000","589,000","-433,000","-433,000",20260605
068992,南亞科台新62購04,0,0,0,0,0,0,0,0,0,"-433,000",0,0,0,"1,000","434,000","-433,000","-433,000",20260605
2436,偉詮電,"1,593,280","1,933,268","-339,988",0,0,0,0,0,0,"-93,934","4,000","10,107","-6,107","21,549","109,376","-87,827","-433,922",20260605
069438,萬海永豐63購01,0,0,0,0,0,0,0,0,0,"-434,000",0,0,0,"130,000","564,000","-434,000","-434,000",20260605
068806,華晶科統一67購02,0,0,0,0,0,0,0,0,0,"-434,000",0,0,0,"97,000","531,000","-434,000","-434,000",20260605
060679,貿聯中信59購03,0,0,0,0,0,0,0,0,0,"-435,000",0,0,0,"10,000","445,000","-435,000","-435,000",20260605
3701,大眾控,"362,100","788,000","-425,900",0,0,0,0,0,0,"-9,117","3,000","2,968",32,0,"9,149","-9,149","-435,017",20260605
059689,日本反元大65購01,0,0,0,0,0,0,0,0,0,"-436,000",0,0,0,0,"436,000","-436,000","-436,000",20260605
067983,聯電統一65購02,0,0,0,0,0,0,0,0,0,"-436,000",0,0,0,"1,437,000","1,873,000","-436,000","-436,000",20260605
069477,台灣50凱基65購03,0,0,0,0,0,0,0,0,0,"-436,000",0,0,0,"11,000","447,000","-436,000","-436,000",20260605
048049,宏達電富邦57購01,0,0,0,0,0,0,0,0,0,"-437,000",0,0,0,"60,000","497,000","-437,000","-437,000",20260605
3645,達邁,"1,508,250","1,928,700","-420,450",0,0,0,0,0,0,"-16,994","4,000","6,000","-2,000","59,562","74,556","-14,994","-437,444",20260605
2836,高雄銀,"218,000","551,000","-333,000",0,0,0,0,"2,000","-2,000","-103,000","31,000","134,000","-103,000",0,0,0,"-438,000",20260605
068229,TPK國票5C購01,0,0,0,0,0,0,0,0,0,"-438,000",0,0,0,"499,000","937,000","-438,000","-438,000",20260605
065713,亞德客元大5B購01,0,0,0,0,0,0,0,0,0,"-438,000",0,0,0,"520,000","958,000","-438,000","-438,000",20260605
067556,興勤群益5B購01,0,0,0,,,0,0,0,0,"-439,000",0,0,0,"4,000","443,000","-439,000","-439,000",20260605
069780,強茂永豐63購02,0,0,0,0,0,0,0,0,0,"-439,000",0,0,0,0,"439,000","-439,000","-439,000",20260605
070274,聯電元大5C購15,0,0,0,0,0,0,0,0,0,"-439,000",0,0,0,0,"439,000","-439,000","-439,000",20260605
045439,萬海元大5B購01,0,0,0,0,0,0,0,0,0,"-439,000",0,0,0,"131,000","570,000","-439,000","-439,000",20260605
069895,光寶科元大5C購02,0,0,0,0,0,0,0,0,0,"-440,000",0,0,0,"90,000","530,000","-440,000","-440,000",20260605
068201,亞翔凱基5B購07,0,0,0,0,0,0,0,0,0,"-442,000",0,0,0,"101,000","543,000","-442,000","-442,000",20260605
067885,國巨凱基5B購09,0,0,0,0,0,0,0,0,0,"-445,000",0,0,0,"63,000","508,000","-445,000","-445,000",20260605
041613,富世達統一6A購01,0,0,0,0,0,0,0,0,0,"-445,000",0,0,0,"185,000","630,000","-445,000","-445,000",20260605
068920,今國光國泰5C購01,0,0,0,0,0,0,0,0,0,"-447,000",0,0,0,"66,000","513,000","-447,000","-447,000",20260605
070298,英業達元大65購02,0,0,0,0,0,0,0,0,0,"-447,000",0,0,0,0,"447,000","-447,000","-447,000",20260605
00954,中信日本半導體,"54,025","203,000","-148,975",0,0,0,0,0,0,"-298,314",0,0,0,"1,412,966","1,711,280","-298,314","-447,289",20260605
065050,矽力國票5B購02,0,0,0,0,0,0,0,0,0,"-448,000",0,0,0,"56,000","504,000","-448,000","-448,000",20260605
2207,和泰車,"252,446","713,733","-461,287",0,0,0,"3,000","2,000","1,000","10,507","15,250","16,089",-839,"11,346",0,"11,346","-449,780",20260605
044738,建準元大59購03,0,0,0,0,0,0,0,0,0,"-450,000",0,0,0,0,"450,000","-450,000","-450,000",20260605
069187,金寶群益5B購01,0,0,0,0,0,0,0,0,0,"-450,000",0,0,0,"10,000","460,000","-450,000","-450,000",20260605
069541,京元電元大5C購02,0,0,0,0,0,0,0,0,0,"-450,000",0,0,0,"51,000","501,000","-450,000","-450,000",20260605
060398,東鹼群益59購03,0,0,0,0,0,0,0,0,0,"-450,000",0,0,0,"36,000","486,000","-450,000","-450,000",20260605
057387,華通群益5A購02,0,0,0,0,0,0,0,0,0,"-450,000",0,0,0,"6,000","456,000","-450,000","-450,000",20260605
058045,漢唐群益5B購01,0,0,0,0,0,0,0,0,0,"-450,000",0,0,0,"511,000","961,000","-450,000","-450,000",20260605
067019,台積電元大61購36,0,0,0,0,0,0,0,0,0,"-450,000",0,0,0,0,"450,000","-450,000","-450,000",20260605
058441,長榮元大5B購01,0,0,0,0,0,0,0,0,0,"-451,000",0,0,0,"168,000","619,000","-451,000","-451,000",20260605
064971,富世達元大5A購03,0,0,0,0,0,0,0,0,0,"-451,000",0,0,0,"8,000","459,000","-451,000","-451,000",20260605
3550,聯穎,"3,138,354","3,575,292","-436,938",0,0,0,0,0,0,"-14,598","9,000","23,598","-14,598",0,0,0,"-451,536",20260605
068138,智邦元大5B購05,0,0,0,0,0,0,0,0,0,"-452,000",0,0,0,0,"452,000","-452,000","-452,000",20260605
062240,世紀鋼國票5A購01,0,0,0,0,0,0,0,0,0,"-452,000",0,0,0,"218,000","670,000","-452,000","-452,000",20260605
059660,金像電中信63購01,0,0,0,0,0,0,0,0,0,"-453,000",0,0,0,"17,000","470,000","-453,000","-453,000",20260605
068555,信錦元大5B購01,0,0,0,0,0,0,0,0,0,"-453,000",0,0,0,0,"453,000","-453,000","-453,000",20260605
068440,楠梓電統一63購02,0,0,0,0,0,0,0,0,0,"-453,000",0,0,0,"144,000","597,000","-453,000","-453,000",20260605
059819,世紀鋼凱基59購01,0,0,0,0,0,0,0,0,0,"-454,000",0,0,0,"10,000","464,000","-454,000","-454,000",20260605
052205,揚博統一71購01,0,0,0,0,0,0,0,0,0,"-454,000",0,0,0,"470,000","924,000","-454,000","-454,000",20260605
063451,金像電統一74購01,0,0,0,,,0,0,0,0,"-454,000",0,0,0,"20,000","474,000","-454,000","-454,000",20260605
040576,鴻海統一56購02,0,0,0,0,0,0,0,0,0,"-455,000",0,0,0,"175,000","630,000","-455,000","-455,000",20260605
066539,鴻準群益5B購02,0,0,0,0,0,0,0,0,0,"-456,000",0,0,0,"35,000","491,000","-456,000","-456,000",20260605
069423,富鼎元大65購01,0,0,0,0,0,0,0,0,0,"-457,000",0,0,0,"10,000","467,000","-457,000","-457,000",20260605
052212,祥碩統一61購01,0,0,0,0,0,0,0,0,0,"-460,000",0,0,0,0,"460,000","-460,000","-460,000",20260605
061279,建國國票5A購01,0,0,0,0,0,0,0,0,0,"-460,000",0,0,0,"359,000","819,000","-460,000","-460,000",20260605
070095,正文元大5C購02,0,0,0,0,0,0,0,0,0,"-460,000",0,0,0,0,"460,000","-460,000","-460,000",20260605
055475,佳能元大58購03,0,0,0,0,0,0,0,0,0,"-460,000",0,0,0,0,"460,000","-460,000","-460,000",20260605
03491T,華碩國票5C售02,0,0,0,0,0,0,0,0,0,"-460,000",0,0,0,0,"460,000","-460,000","-460,000",20260605
1457,宜進,"143,000","599,000","-456,000",0,0,0,0,0,0,"-5,011",0,"5,011","-5,011",0,0,0,"-461,011",20260605
068106,華通富邦5C購02,0,0,0,0,0,0,0,0,0,"-463,000",0,0,0,0,"463,000","-463,000","-463,000",20260605
052810,長華統一61購01,0,0,0,0,0,0,0,0,0,"-464,000",0,0,0,"385,000","849,000","-464,000","-464,000",20260605
054158,東元元大5A購03,0,0,0,0,0,0,0,0,0,"-464,000",0,0,0,"84,000","548,000","-464,000","-464,000",20260605
069252,長榮台新5B購01,0,0,0,0,0,0,0,0,0,"-465,000",0,0,0,"37,000","502,000","-465,000","-465,000",20260605
068638,聯電永豐5B購03,0,0,0,0,0,0,0,0,0,"-465,000",0,0,0,"10,000","475,000","-465,000","-465,000",20260605
064731,亞翔元大5B購04,0,0,0,0,0,0,0,0,0,"-466,000",0,0,0,"720,000","1,186,000","-466,000","-466,000",20260605
03399T,台股增國票5B售07,0,0,0,0,0,0,0,0,0,"-466,000",0,0,0,0,"466,000","-466,000","-466,000",20260605
00912,中信臺灣智慧50,"207,265","373,000","-165,735",0,0,0,0,0,0,"-301,193",0,0,0,"987,270","1,288,463","-301,193","-466,928",20260605
066166,台積電元大61購31,0,0,0,0,0,0,0,0,0,"-467,000",0,0,0,0,"467,000","-467,000","-467,000",20260605
064973,富世達元大5A購05,0,0,0,0,0,0,0,0,0,"-468,000",0,0,0,"721,000","1,189,000","-468,000","-468,000",20260605
1519,華城,"2,095,210","2,381,933","-286,723",0,0,0,0,926,-926,"-180,370","152,536","175,326","-22,790","66,641","224,221","-157,580","-468,019",20260605
3209,全科,"628,561","999,283","-370,722",0,0,0,0,"1,502","-1,502","-95,835","3,000","15,000","-12,000","2,170","86,005","-83,835","-468,059",20260605
061885,康普元富5C購02,0,0,0,0,0,0,0,0,0,"-469,000",0,0,0,"40,000","509,000","-469,000","-469,000",20260605
065358,台積電國票5A購11,0,0,0,0,0,0,0,0,0,"-469,000",0,0,0,"29,000","498,000","-469,000","-469,000",20260605
068130,華通元大5B購09,0,0,0,0,0,0,0,0,0,"-471,000",0,0,0,0,"471,000","-471,000","-471,000",20260605
054353,士電元大61購01,0,0,0,0,0,0,0,0,0,"-472,000",0,0,0,"729,000","1,201,000","-472,000","-472,000",20260605
062374,精誠永豐61購01,0,0,0,0,0,0,0,0,0,"-473,000",0,0,0,"17,000","490,000","-473,000","-473,000",20260605
054176,陽明元大57購03,0,0,0,0,0,0,0,0,0,"-473,000",0,0,0,"356,000","829,000","-473,000","-473,000",20260605
066240,南亞科台新5C購02,0,0,0,0,0,0,0,0,0,"-473,000",0,0,0,"18,000","491,000","-473,000","-473,000",20260605
047520,川湖凱基5B購01,0,0,0,0,0,0,0,0,0,"-475,000",0,0,0,"5,000","480,000","-475,000","-475,000",20260605
067046,勤誠元大61購04,0,0,0,0,0,0,0,0,0,"-475,000",0,0,0,0,"475,000","-475,000","-475,000",20260605
043937,建準元大5B購02,0,0,0,0,0,0,0,0,0,"-475,000",0,0,0,"193,000","668,000","-475,000","-475,000",20260605
056512,亞德客群益58購01,0,0,0,0,0,0,0,0,0,"-476,000",0,0,0,"53,000","529,000","-476,000","-476,000",20260605
067038,十銓元大63購01,0,0,0,0,0,0,0,0,0,"-480,000",0,0,0,"301,000","781,000","-480,000","-480,000",20260605
067133,南亞科凱基63購02,0,0,0,0,0,0,0,0,0,"-481,000",0,0,0,"172,000","653,000","-481,000","-481,000",20260605
1805,寶徠,"19,000","497,000","-478,000",0,0,0,0,0,0,"-3,226","4,000","7,226","-3,226",0,0,0,"-481,226",20260605
065012,兆聯富邦64購01,0,0,0,0,0,0,0,0,0,"-482,000",0,0,0,"215,000","697,000","-482,000","-482,000",20260605
065706,和碩永豐5C購01,0,0,0,0,0,0,0,0,0,"-482,000",0,0,0,"142,000","624,000","-482,000","-482,000",20260605
03371T,聯電統一65售05,0,0,0,0,0,0,0,0,0,"-483,000",0,0,0,0,"483,000","-483,000","-483,000",20260605
066936,華城永豐5C購02,0,0,0,0,0,0,0,0,0,"-483,000",0,0,0,"60,000","543,000","-483,000","-483,000",20260605
1712,興農,"163,000","601,000","-438,000",0,0,0,0,"1,000","-1,000","-45,600","12,000","57,600","-45,600",0,0,0,"-484,600",20260605
068956,南亞科凱基61購03,0,0,0,0,0,0,0,0,0,"-485,000",0,0,0,"80,000","565,000","-485,000","-485,000",20260605
066504,勤誠元大5B購01,0,0,0,0,0,0,0,0,0,"-485,000",0,0,0,"19,000","504,000","-485,000","-485,000",20260605
6209,今國光,"9,174,247","9,809,789","-635,542",0,0,0,0,0,0,"150,448","42,477","96,969","-54,492","431,136","226,196","204,940","-485,094",20260605
057715,長榮太元富59購01,0,0,0,0,0,0,0,0,0,"-486,000",0,0,0,"5,000","491,000","-486,000","-486,000",20260605
065750,台灣50富邦75購01,0,0,0,0,0,0,0,0,0,"-487,000",0,0,0,"1,000","488,000","-487,000","-487,000",20260605
064764,華邦電富邦64購01,"15,000","10,000","5,000",0,0,0,0,0,0,"-492,000",0,0,0,0,"492,000","-492,000","-487,000",20260605
061994,保瑞元富63購02,0,0,0,0,0,0,0,0,0,"-487,000",0,0,0,"13,000","500,000","-487,000","-487,000",20260605
2485,兆赫,"6,044,670","6,105,000","-60,330",0,0,0,0,0,0,"-429,662","54,000","466,190","-412,190","94,766","112,238","-17,472","-489,992",20260605
3035,智原,"2,471,020","2,927,600","-456,580",0,0,0,0,0,0,"-33,941","103,000","69,000","34,000","213,295","281,236","-67,941","-490,521",20260605
054024,龍德船元大57購02,0,0,0,0,0,0,0,0,0,"-491,000",0,0,0,"39,000","530,000","-491,000","-491,000",20260605
058523,T50反1群益59購02,0,0,0,0,0,0,0,0,0,"-492,000",0,0,0,0,"492,000","-492,000","-492,000",20260605
057625,華城元大61購01,0,0,0,0,0,0,0,0,0,"-492,000",0,0,0,"112,000","604,000","-492,000","-492,000",20260605
069932,T50正2台新5C購06,0,0,0,0,0,0,0,0,0,"-492,000",0,0,0,0,"492,000","-492,000","-492,000",20260605
069647,緯穎凱基5C購08,0,0,0,0,0,0,0,0,0,"-493,000",0,0,0,"53,000","546,000","-493,000","-493,000",20260605
067985,聯電統一65購04,0,0,0,0,0,0,0,0,0,"-494,000",0,0,0,"1,168,000","1,662,000","-494,000","-494,000",20260605
069965,可成富邦5C購01,0,0,0,0,0,0,0,0,0,"-494,000",0,0,0,0,"494,000","-494,000","-494,000",20260605
03309T,臺股指凱基63售13,0,0,0,0,0,0,0,0,0,"-494,000",0,0,0,"5,000","499,000","-494,000","-494,000",20260605
056683,臺股指凱基5C購05,0,0,0,0,0,0,0,0,0,"-495,000",0,0,0,"4,000","499,000","-495,000","-495,000",20260605
065783,嘉晶國票5B購01,0,0,0,0,0,0,0,0,0,"-495,000",0,0,0,"18,000","513,000","-495,000","-495,000",20260605
047631,慧洋凱基57購02,0,0,0,0,0,0,0,0,0,"-495,000",0,0,0,"669,000","1,164,000","-495,000","-495,000",20260605
